age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,deposit,interaction_score,avg_contact_intensity,balance_per_contact,recency_score,kmeans_cluster,hierarchical_cluster,dbscan_cluster,gmm_cluster
-0.9565776172164032,1,1,1,0,-0.5989527641694856,1,0,2,-1.0282260855440155,8,2.388642133026172,-0.1568463333113733,-0.5786582341162213,-0.5438480204871231,3,1,-0.7006943537984964,2.8329855249366878,-0.7103720090808506,0.5786582341162213,1,1,0,1
-1.0423512750668602,4,1,2,0,-0.6804577750011797,1,1,2,-1.0282260855440155,8,2.388642133026172,1.158000660621446,-0.5786582341162213,-0.5438480204871231,3,1,0.6141526401343228,1.1068773873027025,-0.3153186129262936,0.5786582341162213,1,1,-1,1
0.4158009083909065,1,2,2,0,-0.4870686129368873,1,0,2,-1.0282260855440155,8,2.388642133026172,-0.1568463333113733,-0.5786582341162213,-0.5438480204871231,3,1,-0.7006943537984964,2.8329855249366878,-0.5776747847753354,0.5786582341162213,1,1,-1,1
-0.8708039593659465,9,2,2,0,-0.3070166344632358,1,0,2,-0.9094663503711354,8,2.0725222692718144,-0.1568463333113733,-0.5786582341162213,-0.5438480204871231,3,1,-0.7006943537984964,2.458059961254001,-0.3641289204955991,0.5786582341162213,1,0,-1,1
-0.527709327964119,4,0,2,0,2.0151352195961216,1,0,2,-0.9094663503711354,8,2.388642133026172,-0.8142698302777831,-0.5786582341162213,-0.5438480204871231,3,1,-1.358117850764906,12.860819201310644,10.849800129995105,0.5786582341162213,3,3,-1,3
-0.7850303015154896,1,2,0,0,-0.3751844617042891,1,0,2,-0.9094663503711354,8,0.6605202111690183,0.5005771636550364,-0.5786582341162213,-0.5438480204871231,3,1,-0.0432708568320867,0.4401774378334225,-0.2500267702264854,0.5786582341162213,1,1,1,1
0.6731218819422772,7,1,1,0,-0.8338353862935495,1,0,2,-0.9094663503711354,8,2.388642133026172,-0.8142698302777831,-0.5786582341162213,-0.5438480204871231,3,1,-1.358117850764906,12.860819201310644,-4.4894988656967065,0.5786582341162213,2,2,-1,3
-0.0130673808613778,0,1,1,0,-0.7871552437263065,1,0,2,-0.9094663503711354,8,2.388642133026172,-0.1568463333113733,-0.5786582341162213,-0.5438480204871231,3,1,-0.7006943537984964,2.8329855249366878,-0.933584558574896,0.5786582341162213,1,1,0,1
0.6731218819422772,0,0,1,0,-0.703427368962839,1,1,2,-0.9094663503711354,8,0.5621718091121072,-0.8142698302777831,-0.5786582341162213,-0.5438480204871231,3,1,-1.358117850764906,3.0268200904188407,-3.7873619025649097,0.5786582341162213,1,2,-1,2
-1.128124932917317,0,0,1,0,-0.2462583536614275,1,0,2,-0.9094663503711354,8,0.3127883610392252,-0.1568463333113733,-0.5786582341162213,-0.5438480204871231,3,1,-0.7006943537984964,0.3709743234203791,-0.2920681761707498,0.5786582341162213,1,1,1,1
0.1584799348395359,4,2,2,0,0.703645499849771,1,0,2,-0.9094663503711354,8,1.415695441248872,-0.8142698302777831,-0.5786582341162213,-0.5438480204871231,3,1,-1.358117850764906,7.622323521085587,3.788536353044648,0.5786582341162213,2,2,-1,3
0.1584799348395359,4,0,2,0,-0.5404173472994508,1,0,2,-0.9094663503711354,8,2.388642133026172,-0.1568463333113733,-0.5786582341162213,-0.5438480204871231,3,1,-0.7006943537984964,2.8329855249366878,-0.640947633450813,0.5786582341162213,1,1,-1,1
0.1584799348395359,1,1,0,0,-0.970171040775656,1,0,2,-0.9094663503711354,8,2.388642133026172,-0.1568463333113733,-0.5786582341162213,-0.5438480204871231,3,1,-0.7006943537984964,2.8329855249366878,-1.150645581114381,0.5786582341162213,1,1,0,1
-0.3561620122632052,10,2,1,0,-0.5456040298069222,1,0,2,-0.9094663503711354,8,2.2200448723571813,-0.1568463333113733,-0.5786582341162213,-0.5438480204871231,3,1,-0.7006943537984964,2.6330252243059213,-0.6470991604053733,0.5786582341162213,1,0,-1,1
-0.527709327964119,1,2,1,0,-0.7982695633851739,1,0,2,-0.7907066151982554,8,0.92746587389492,1.158000660621446,-0.5786582341162213,-0.5438480204871231,3,1,0.6141526401343228,0.4297801621746653,-0.3699116399507003,0.5786582341162213,1,1,-1,1
-0.8708039593659465,9,2,2,0,-0.8116067469758147,1,0,2,-0.7907066151982554,8,0.456798521193988,0.5005771636550364,-0.5786582341162213,-0.5438480204871231,3,1,-0.0432708568320867,0.3044152158635676,-0.5408630536525962,0.5786582341162213,1,0,2,1
0.1584799348395359,1,2,1,0,-0.8256848852103801,1,0,2,-0.7907066151982554,8,2.023348068243359,0.5005771636550364,-0.5786582341162213,-0.5438480204871231,3,1,-0.0432708568320867,1.3483798882524516,-0.5502448692469869,0.5786582341162213,1,1,1,1
-0.8708039593659465,0,1,1,0,-0.6004346734573346,1,0,2,-0.7907066151982554,8,0.6499828823772064,-0.8142698302777831,-0.5786582341162213,-0.5438480204871231,3,1,-1.358117850764906,3.4996085092117157,-3.23283327827332,0.5786582341162213,1,2,-1,3
-1.128124932917317,1,2,1,0,-0.2655231744034643,1,0,2,-0.7907066151982554,8,1.2541230664410894,-0.8142698302777831,-0.5786582341162213,-0.5438480204871231,3,1,-1.358117850764906,6.752392830506697,-1.429617895684842,0.5786582341162213,2,2,-1,3
-0.7850303015154896,1,1,1,1,-0.828648703786078,1,0,2,-0.7907066151982554,8,1.053913819396663,-0.8142698302777831,-0.5786582341162213,-0.5438480204871231,3,1,-1.358117850764906,5.674435235658942,-4.461572963753964,0.5786582341162213,2,2,-1,2
1.6166321182973027,9,1,0,0,-0.7797456972870616,1,0,2,-0.7907066151982554,8,2.371079918373152,-0.1568463333113733,-0.5786582341162213,-0.5438480204871231,3,1,-0.7006943537984964,2.812156326954316,-0.924796662925524,0.5786582341162213,1,0,-1,1
-1.2996722486182308,1,2,1,0,-0.7671494683403453,1,0,2,-0.7907066151982554,8,1.057426262327267,-0.8142698302777831,-0.5786582341162213,-0.5438480204871231,3,1,-1.358117850764906,5.693346772410656,-4.13045155500431,0.5786582341162213,2,2,-1,3
-0.0988410387118346,1,1,1,0,-0.8204982027029086,1,0,2,-0.7907066151982554,8,2.388642133026172,-0.1568463333113733,-0.5786582341162213,-0.5438480204871231,3,1,-0.7006943537984964,2.8329855249366878,-0.9731300889970692,0.5786582341162213,1,1,0,1
-0.6992566436650327,1,0,0,0,-0.5389354380116018,1,0,2,-0.7907066151982554,8,1.0960631345639107,-0.1568463333113733,-0.5786582341162213,-0.5438480204871231,3,1,-0.7006943537984964,1.299956553434147,-0.6391900543209386,0.5786582341162213,1,1,-1,1
-0.7850303015154896,4,2,2,0,-0.5974708548816366,0,0,2,-0.4344274096796152,8,1.419207884179476,-0.1568463333113733,-0.5786582341162213,-0.5438480204871231,3,1,-0.7006943537984964,1.6832137963097822,-0.7086144299509762,0.5786582341162213,1,1,-1,1
-0.527709327964119,1,1,0,0,-0.521152526557414,0,0,2,-0.3156676745067352,8,0.5305598227366713,1.158000660621446,-0.5786582341162213,-0.5438480204871231,3,1,0.6141526401343228,0.2458571178490207,-0.2414978531134166,0.5786582341162213,1,1,-1,1
-0.6992566436650327,4,0,1,0,-0.8242029759225311,1,0,2,-0.3156676745067352,8,2.388642133026172,-0.8142698302777831,-0.5786582341162213,-0.5438480204871231,3,1,-1.358117850764906,12.860819201310644,-4.437636476374471,0.5786582341162213,2,2,-1,3
-0.2703883544127484,4,1,2,0,-0.739734146515139,1,0,2,-0.3156676745067352,8,0.7553561702953255,1.158000660621446,-0.5786582341162213,-0.5438480204871231,3,1,0.6141526401343228,0.3500259217148725,-0.3427868026241084,0.5786582341162213,1,1,-1,1
-1.5569932221696017,2,2,0,0,-0.8249439305664557,1,0,2,-0.3156676745067352,8,0.1477035433008386,-0.1568463333113733,-0.5786582341162213,-0.5438480204871231,3,1,-0.7006943537984964,0.1751798623860873,-0.9784028263866924,0.5786582341162213,1,1,1,1
1.6166321182973027,1,1,0,0,0.107177011490555,1,1,2,-0.3156676745067352,8,2.3254181602753,-0.8142698302777831,-0.5786582341162213,-0.5438480204871231,3,1,-1.358117850764906,12.520411539779772,0.5770576296293266,0.5786582341162213,2,2,-1,2
0.5873482240918203,4,1,2,0,0.616212851866681,1,0,2,-0.3156676745067352,8,1.159287107314782,-0.1568463333113733,-0.5786582341162213,-0.5438480204871231,3,1,-0.7006943537984964,1.374941666170684,0.7308428774161353,0.5786582341162213,1,1,-1,1
0.3300272505404497,2,0,2,0,-1.1205848334923278,1,0,2,-0.3156676745067352,8,0.4111367630961364,-0.8142698302777831,-0.5786582341162213,-0.5438480204871231,3,1,-1.358117850764906,2.2136240100950952,-6.033402301674009,0.5786582341162213,1,2,-1,3
-0.4419356701136621,1,1,1,0,0.0353044110298793,1,0,2,-0.3156676745067352,8,2.2762439592468446,1.158000660621446,-0.5786582341162213,-0.5438480204871231,3,1,0.6141526401343228,1.0547929853697764,0.0163597776748189,0.5786582341162213,1,1,1,1
0.9304428554936476,4,1,3,0,0.8318306532487081,1,0,2,-0.3156676745067352,8,1.7283028620726255,-0.8142698302777831,-0.5786582341162213,-0.5438480204871231,3,1,-1.358117850764906,9.305450291988222,4.478705072486697,0.5786582341162213,2,2,-1,3
-0.527709327964119,1,0,0,0,-0.605621355964806,1,0,2,-0.3156676745067352,8,2.0795471551330222,-0.1568463333113733,-0.5786582341162213,-0.5438480204871231,3,1,-0.7006943537984964,2.466391640446949,-0.7182811151652853,0.5786582341162213,1,1,0,1
0.1584799348395359,9,1,1,0,1.606128256149802,1,0,2,-0.3156676745067352,8,2.388642133026172,-0.1568463333113733,-0.5786582341162213,-0.5438480204871231,3,1,-0.7006943537984964,2.8329855249366878,1.9049057361722164,0.5786582341162213,1,0,-1,1
0.9304428554936476,3,1,1,0,2.078857318973628,1,0,2,-0.1969079393338551,8,2.0690098263412104,0.5005771636550364,-0.5786582341162213,-0.5438480204871231,3,1,-0.0432708568320867,1.3788093517974191,1.3853718218062463,0.5786582341162213,1,1,-1,1
1.0162165133441046,9,0,0,0,0.2412898020408881,1,0,2,-0.1969079393338551,8,0.4322114206797602,-0.8142698302777831,-0.5786582341162213,-0.5438480204871231,3,1,-1.358117850764906,2.327093230605385,1.299141665577368,0.5786582341162213,1,0,-1,3
0.5873482240918203,1,0,0,0,-0.8101248376879657,1,0,2,-0.1969079393338551,8,1.6826411039747735,-0.8142698302777831,-0.5786582341162213,-0.5438480204871231,3,1,-1.358117850764906,9.059600314215926,-4.361837599672743,0.5786582341162213,2,2,-1,3
-0.0130673808613778,1,2,0,0,0.3709568647276741,1,0,2,-0.1969079393338551,8,2.388642133026172,-0.8142698302777831,-0.5786582341162213,-0.5438480204871231,3,1,-1.358117850764906,12.860819201310644,1.9972892141459155,0.5786582341162213,2,2,-1,3
-0.1846146965622915,4,0,2,0,-0.4448341982331913,1,1,2,-0.1969079393338551,8,2.388642133026172,-0.8142698302777831,-0.5786582341162213,-0.5438480204871231,3,1,-1.358117850764906,12.860819201310644,-2.3950562199910626,0.5786582341162213,2,2,-1,2
1.5308584604468458,5,1,1,0,0.2990842642669984,1,1,2,-0.1969079393338551,8,2.388642133026172,-0.1568463333113733,-0.5786582341162213,-0.5438480204871231,3,1,-0.7006943537984964,2.8329855249366878,0.3547209436230193,0.5786582341162213,1,1,-1,1
-0.0130673808613778,1,1,1,0,1.2638072106566869,1,0,2,-0.1969079393338551,8,1.773964620170477,-0.8142698302777831,-0.5786582341162213,-0.5438480204871231,3,1,-1.358117850764906,9.551300269760516,6.804533762860775,0.5786582341162213,2,2,-1,3
0.5873482240918203,1,1,1,0,0.2131335255717574,1,0,2,-0.1969079393338551,8,0.9696151890621676,-0.1568463333113733,-0.5786582341162213,-0.5438480204871231,3,1,-0.7006943537984964,1.1499863279610725,0.2527813540903058,0.5786582341162213,1,1,1,1
-0.0988410387118346,0,1,1,0,0.3094576292819413,1,0,2,-0.1969079393338551,8,1.2330484088574656,-0.8142698302777831,-0.5786582341162213,-0.5438480204871231,3,1,-1.358117850764906,6.638923609996407,1.6661678053962616,0.5786582341162213,2,2,-1,3
0.5873482240918203,1,1,1,0,0.3546558625613353,1,0,2,-0.1969079393338551,8,1.429745212971288,-0.8142698302777831,-0.5786582341162213,-0.5438480204871231,3,1,-1.358117850764906,7.697969668092448,1.909522093754441,0.5786582341162213,2,2,-1,3
1.6166321182973027,5,1,0,0,0.3146443117894127,1,0,2,-0.1969079393338551,8,2.026860511173963,-0.8142698302777831,-0.5786582341162213,-0.5438480204871231,3,1,-1.358117850764906,10.912930915883996,1.6940937073390032,0.5786582341162213,2,2,-1,3
-0.0988410387118346,9,2,3,0,1.8780586104700905,1,0,2,-0.1969079393338551,8,2.371079918373152,-0.1568463333113733,-0.5786582341162213,-0.5438480204871231,3,1,-0.7006943537984964,2.812156326954316,2.227421506504164,0.5786582341162213,1,0,-1,1
1.359311144745932,9,1,2,0,-0.828648703786078,0,0,2,-0.1969079393338551,8,1.7458650767256452,-0.1568463333113733,-0.5786582341162213,-0.5438480204871231,3,1,-0.7006943537984964,2.070636878781892,-0.9827967742113785,0.5786582341162213,1,0,-1,1
0.8446691976431909,1,1,1,0,2.2003738805772444,1,0,2,-0.1969079393338551,8,2.016323182382151,-0.8142698302777831,-0.5786582341162213,-0.5438480204871231,3,1,-1.358117850764906,10.856196305628853,11.847153770807314,0.5786582341162213,3,3,-1,3
-0.0130673808613778,1,0,1,0,2.2003738805772444,1,0,2,-0.1969079393338551,8,2.388642133026172,0.5005771636550364,-0.5786582341162213,-0.5438480204871231,3,1,-0.0432708568320867,1.5918155966121914,1.4663517037788816,0.5786582341162213,1,1,-1,1
-0.0130673808613778,1,1,1,0,0.197573478049343,1,0,2,-0.0781482041609751,8,2.388642133026172,1.158000660621446,-0.5786582341162213,-0.5438480204871231,3,1,0.6141526401343228,1.1068773873027025,0.0915539469725867,0.5786582341162213,1,1,1,1
0.9304428554936476,1,0,0,0,-0.9694300861317316,1,0,2,-0.0781482041609751,8,1.412182998318268,-0.8142698302777831,-0.5786582341162213,-0.5438480204871231,3,1,-1.358117850764906,7.603411984333872,-5.219561730771246,0.5786582341162213,2,2,-1,3
1.5308584604468458,1,1,0,0,-0.5908022630863162,1,0,2,-0.0781482041609751,8,1.2014364224820298,-0.8142698302777831,-0.5786582341162213,-0.5438480204871231,3,1,-1.358117850764906,6.468719779230971,-3.180970888951085,0.5786582341162213,2,2,-1,3
0.2442535926899928,1,1,3,0,-0.7197283711291778,1,0,2,-0.0781482041609751,8,0.456798521193988,-0.8142698302777831,-0.5786582341162213,-0.5438480204871231,3,1,-1.358117850764906,2.45947398786739,-3.875129022956384,0.5786582341162213,1,2,-1,3
0.6731218819422772,11,1,0,0,-0.5752422155639019,1,1,2,-0.0781482041609751,8,0.5867589096263349,-0.1568463333113733,-0.5786582341162213,-0.5438480204871231,3,1,-0.7006943537984964,0.6959098119453743,-0.6822507430028607,0.5786582341162213,1,0,-1,1
-0.0988410387118346,7,1,0,0,-0.834576340937474,1,0,2,-0.0781482041609751,8,1.991736081867923,-0.1568463333113733,-0.5786582341162213,-0.5438480204871231,3,1,-0.7006943537984964,2.362245650535092,-0.989827090730876,0.5786582341162213,1,0,76,1
-0.0130673808613778,0,1,0,0,-1.0546398701830482,1,0,2,-0.0781482041609751,8,0.5165100510142555,-0.8142698302777831,-0.5786582341162213,-0.5438480204871231,3,1,-1.358117850764906,2.7809701126465454,-5.678344405544863,0.5786582341162213,1,2,-1,3
0.2442535926899928,9,1,2,0,2.2003738805772444,1,0,2,-0.0781482041609751,8,1.9601240954924872,-0.1568463333113733,-0.5786582341162213,-0.5438480204871231,3,1,-0.7006943537984964,2.324753094166823,2.60969496725184,0.5786582341162213,1,0,-1,1
1.6166321182973027,7,2,0,0,-0.5959889455937877,1,0,2,-0.0781482041609751,8,1.991736081867923,-0.1568463333113733,-0.5786582341162213,-0.5438480204871231,3,1,-0.7006943537984964,2.362245650535092,-0.706856850821102,0.5786582341162213,1,0,-1,1
-1.0423512750668602,4,1,2,0,2.2003738805772444,0,0,2,-0.0781482041609751,8,2.388642133026172,-0.1568463333113733,-0.5786582341162213,-0.5438480204871231,3,1,-0.7006943537984964,2.8329855249366878,2.60969496725184,0.5786582341162213,1,1,-1,1
-0.0130673808613778,5,0,0,0,-1.0005501811765602,1,0,2,-0.0781482041609751,8,2.388642133026172,-0.1568463333113733,-0.5786582341162213,-0.5438480204871231,3,1,-0.7006943537984964,2.8329855249366878,-1.186675953276806,0.5786582341162213,1,1,-1,1
-0.0130673808613778,1,1,0,0,0.9896539924046248,1,0,2,-0.0781482041609751,8,2.388642133026172,-0.8142698302777831,-0.5786582341162213,-0.5438480204871231,3,1,-1.358117850764906,12.860819201310644,5.3284503744587015,0.5786582341162213,2,2,-1,3
0.072706276989079,9,2,1,0,0.1827543851708532,1,0,2,-0.0781482041609751,8,2.388642133026172,2.4728476545542653,-0.5786582341162213,-0.5438480204871231,3,1,1.928999634067142,0.6878050437639339,0.0526237840957954,0.5786582341162213,1,0,-1,1
-0.4419356701136621,7,2,3,0,-0.6196994941993714,1,0,2,0.0406115310119049,8,0.569196694973315,-0.8142698302777831,-0.5786582341162213,-0.5438480204871231,3,1,-1.358117850764906,3.06464316392227,-3.33655805691779,0.5786582341162213,1,2,-1,3
-0.1846146965622915,9,1,2,0,-0.7582580126132513,1,1,2,0.0406115310119049,8,1.6159046882932984,-0.8142698302777831,-0.5786582341162213,-0.5438480204871231,3,1,-1.358117850764906,8.700281115933343,-4.082578580245324,0.5786582341162213,2,2,-1,2
-0.8708039593659465,6,2,2,0,-0.7212102804170267,1,0,2,0.0406115310119049,8,1.1347000068005544,-0.8142698302777831,-0.5786582341162213,-0.5438480204871231,3,1,-1.358117850764906,6.109400580948387,-3.883107852082882,0.5786582341162213,2,2,-1,3
-1.2996722486182308,1,1,1,0,-0.6456329067367286,1,0,2,0.0406115310119049,8,2.388642133026172,0.5005771636550364,-0.5786582341162213,-0.5438480204871231,3,1,-0.0432708568320867,1.5918155966121914,-0.4302563855924115,0.5786582341162213,1,1,1,1
-0.8708039593659465,1,1,1,0,-0.7597399219011003,1,0,2,0.0406115310119049,8,1.176849321967802,-0.8142698302777831,-0.5786582341162213,-0.5438480204871231,3,1,-1.358117850764906,6.336339021968967,-4.090557409371821,0.5786582341162213,2,2,-1,3
-1.0423512750668602,0,2,1,0,-0.7071321421824615,1,1,2,0.0406115310119049,8,1.5807802589872586,-0.8142698302777831,-0.5786582341162213,-0.5438480204871231,3,1,-1.358117850764906,8.511165748416193,-3.807308975381154,0.5786582341162213,2,2,-1,2
-0.3561620122632052,7,0,1,0,-0.7916009715898534,1,0,2,0.0406115310119049,8,0.934490759756128,-0.1568463333113733,-0.5786582341162213,-0.5438480204871231,3,1,-0.7006943537984964,1.1083279319963295,-0.9388572959645192,0.5786582341162213,1,0,76,1
-0.6992566436650327,1,2,1,0,-1.136144881014742,1,0,2,0.0406115310119049,8,1.4543323134855155,-0.1568463333113733,-0.5786582341162213,-0.5438480204871231,3,1,-0.7006943537984964,1.724872192274525,-1.347494443660311,0.5786582341162213,1,1,-1,1
-1.4712195643191446,9,2,1,0,-0.5248572997770364,1,0,2,0.0406115310119049,8,1.9636365384230912,-0.8142698302777831,-0.5786582341162213,-0.5438480204871231,3,1,-1.358117850764906,10.572523254353127,-2.8259129928219378,0.5786582341162213,2,2,-1,3
0.758895539792734,0,0,1,0,-0.5589412133975631,1,0,2,0.0406115310119049,8,2.388642133026172,-0.8142698302777831,-0.5786582341162213,-0.5438480204871231,3,1,-1.358117850764906,12.860819201310644,-3.009426062731385,0.5786582341162213,2,2,-1,3
-1.213898590767774,9,2,2,0,1.918070161242013,1,0,2,0.0406115310119049,8,1.910949894464032,-0.8142698302777831,-0.5786582341162213,-0.5438480204871231,3,1,-1.358117850764906,10.288850203077404,10.327186822209503,0.5786582341162213,3,2,-1,3
1.1019901711945614,4,2,2,0,2.2003738805772444,1,0,2,0.0406115310119049,8,2.388642133026172,0.5005771636550364,-0.5786582341162213,-0.5438480204871231,3,1,-0.0432708568320867,1.5918155966121914,1.4663517037788816,0.5786582341162213,1,1,-1,1
-0.9565776172164032,9,2,1,0,-0.1884638914353171,1,0,2,0.0406115310119049,8,2.388642133026172,1.815424157587856,-0.5786582341162213,-0.5438480204871231,3,1,1.271576137100733,0.8484128853510534,-0.0669397862937943,0.5786582341162213,1,0,-1,1
-0.6134829858145758,1,1,0,0,-0.3129442716146318,1,1,2,0.0406115310119049,8,2.388642133026172,1.158000660621446,-0.5786582341162213,-0.5438480204871231,3,1,0.6141526401343228,1.1068773873027025,-0.1450158367998424,0.5786582341162213,1,1,1,1
-0.3561620122632052,4,2,1,0,-0.241071671153956,1,0,2,0.0406115310119049,8,2.388642133026172,1.158000660621446,-0.5786582341162213,-0.5438480204871231,3,1,0.6141526401343228,1.1068773873027025,-0.111710656791242,0.5786582341162213,1,1,-1,1
-0.0130673808613778,0,2,1,0,-0.0721340123391719,1,0,2,0.3968907365305451,8,1.858263250504972,-0.8142698302777831,-0.5786582341162213,-0.5438480204871231,3,1,-1.358117850764906,10.005177151801677,-0.3883806946768933,0.5786582341162213,2,2,-1,3
0.5015745662413634,1,1,1,0,-0.1884638914353171,1,0,2,0.3968907365305451,8,2.0725222692718144,-0.1568463333113733,-0.5786582341162213,-0.5438480204871231,3,1,-0.7006943537984964,2.458059961254001,-0.2235225901056492,0.5786582341162213,1,1,0,1
-0.8708039593659465,0,1,1,0,-0.7560351486814779,1,0,2,0.3968907365305451,8,0.8923414445888804,-0.8142698302777831,-0.5786582341162213,-0.5438480204871231,3,1,-1.358117850764906,4.804504545080051,-4.0706103365555775,0.5786582341162213,2,2,-1,3
-0.8708039593659465,1,1,1,0,-0.2692279476230867,1,0,2,0.3968907365305451,8,2.350005260789528,1.158000660621446,-0.5786582341162213,-0.5438480204871231,3,1,0.6141526401343228,1.088973374138259,-0.124758046897704,0.5786582341162213,1,1,1,1
0.1584799348395359,7,0,1,0,-0.0573149194606821,1,0,2,0.3968907365305451,8,0.699157083405662,0.5005771636550364,-0.5786582341162213,-0.5438480204871231,3,1,-0.0432708568320867,0.465925445448395,-0.0381952497005066,0.5786582341162213,1,0,-1,1
-0.3561620122632052,4,0,2,0,-0.7375112825833656,1,0,2,0.3968907365305451,8,2.388642133026172,-0.1568463333113733,-0.5786582341162213,-0.5438480204871231,3,1,-0.7006943537984964,2.8329855249366878,-0.8747056577241046,0.5786582341162213,1,1,-1,1
-0.9565776172164032,9,2,2,0,-0.1758676624886007,1,1,2,0.3968907365305451,8,2.1568208996063096,2.4728476545542653,-0.5786582341162213,-0.5438480204871231,3,1,1.928999634067142,0.6210525522989387,-0.0506407651536252,0.5786582341162213,1,0,-1,1
-0.0130673808613778,9,1,1,0,-0.4566894725359832,1,0,2,0.3968907365305451,8,0.7939930425319692,1.815424157587856,-0.5786582341162213,-0.5438480204871231,3,1,1.271576137100733,0.2820154257723749,-0.1622098294870271,0.5786582341162213,1,0,-1,1
-0.4419356701136621,1,1,1,0,2.2003738805772444,1,0,2,0.5156504717034252,8,0.3268381327616411,-0.8142698302777831,-0.5786582341162213,-0.5438480204871231,3,1,-1.358117850764906,1.759747128053935,11.847153770807314,0.5786582341162213,3,3,-1,3
-0.527709327964119,1,0,1,0,-0.8279077491421536,1,0,2,0.5156504717034252,8,2.388642133026172,-0.8142698302777831,-0.5786582341162213,-0.5438480204871231,3,1,-1.358117850764906,12.860819201310644,-4.457583549190716,0.5786582341162213,2,2,-1,3
-1.0423512750668602,7,2,1,0,-0.6271090406386163,1,0,2,0.5156504717034252,8,2.388642133026172,-0.1568463333113733,-0.5786582341162213,-0.5438480204871231,3,1,-0.7006943537984964,2.8329855249366878,-0.7437660125484636,0.5786582341162213,1,0,-1,1
-0.527709327964119,1,1,0,0,-0.7523303754618554,1,0,2,0.5156504717034252,8,2.388642133026172,-0.8142698302777831,-0.5786582341162213,-0.5438480204871231,3,1,-1.358117850764906,12.860819201310644,-4.050663263739334,0.5786582341162213,2,2,-1,3
-0.8708039593659465,1,1,1,0,-0.8264258398543046,1,0,2,0.5156504717034252,8,-0.6004468009178072,-0.1568463333113733,-0.5786582341162213,-0.5438480204871231,3,1,-0.7006943537984964,-0.7121439716629375,-0.9801604055165668,0.5786582341162213,1,1,1,1
-0.527709327964119,7,1,1,0,2.2003738805772444,1,0,2,0.5156504717034252,8,2.388642133026172,-0.8142698302777831,-0.5786582341162213,-0.5438480204871231,3,1,-1.358117850764906,12.860819201310644,11.847153770807314,0.5786582341162213,3,3,-1,3
